result_build_schema_version,method,display_name,train_seed,checkpoint,checkpoint_sha256,projection_mode,episode_count,layout_count,episode_return,episode_length,success_rate,collision_rate,min_obstacle_clearance,action_bound_clipping_rate,speed_action_bound_clipping_rate,turn_rate_action_bound_clipping_rate,action_bound_clipping_norm,action_bound_clipping_norm_max,projection_intervention_rate,projection_correction_norm,projection_correction_norm_max,projection_slack_sum,projection_slack_max,training_collision_penalty,training_projection_enabled
projection_result_tables_v1,ppo_high_penalty,PPO high penalty,2,runs\checkpoints\final\ppo_high_penalty_51200_seed2.pt,a3f683d8d1172d90a5f45a00f31759384b305350c48b5c24f09595e607c90545,disabled,100,1,-8.871486338438018,195.18,0.0,0.12,0.4580028616392102,0.8001755575377395,0.7132570133495135,0.3021927894738501,0.8313795460184309,4.577303023893166,,,,,,50.0,False
projection_result_tables_v1,ppo_high_penalty,PPO high penalty,2,runs\checkpoints\final\ppo_high_penalty_51200_seed2.pt,a3f683d8d1172d90a5f45a00f31759384b305350c48b5c24f09595e607c90545,enabled,100,1,-8.026818401014836,200.0,0.0,0.0,0.5053471523919021,0.80045,0.71355,0.302,0.8312476022272226,4.49458277679587,0.0395,0.01737492975092667,1.6074062311882942,7.02318974329242e-05,0.0206431658156477,50.0,False
projection_result_tables_v1,ppo_high_penalty,PPO high penalty,3,runs\checkpoints\final\ppo_high_penalty_51200_seed3.pt,48e6b29f11086f82bb7f139dd80c052e298b8823ceb40af4967097c4f8743b97,disabled,100,1,-9.676318326157446,187.03,0.0,0.16,0.5052772077877146,0.6499746711197691,0.463364711533693,0.3463753744012912,0.4869402814935679,3.671445617065352,,,,,,50.0,False
projection_result_tables_v1,ppo_high_penalty,PPO high penalty,3,runs\checkpoints\final\ppo_high_penalty_51200_seed3.pt,48e6b29f11086f82bb7f139dd80c052e298b8823ceb40af4967097c4f8743b97,enabled,100,1,-9.051058139686509,199.45,0.0,0.02,0.547937448378186,0.6508003965586773,0.464358825110902,0.3458231953219519,0.4907646719963024,3.681922912597656,0.028134876999596718,0.01300199126283913,1.9693216188859568,4.6206274247885995e-05,0.0166469257523999,50.0,False
projection_result_tables_v1,ppo_high_penalty,PPO high penalty,4,runs\checkpoints\final\ppo_high_penalty_51200_seed4.pt,c57feec3843b8e3e585dc713ff618665322279b1975ee8277d305a134b7bbb80,disabled,100,1,-8.92370434398376,178.29,0.0,0.23,0.42100793569582307,0.7467553796900299,0.6435872545983672,0.29648416537635836,0.6963707320254948,4.358849048614502,,,,,,50.0,False
projection_result_tables_v1,ppo_high_penalty,PPO high penalty,4,runs\checkpoints\final\ppo_high_penalty_51200_seed4.pt,c57feec3843b8e3e585dc713ff618665322279b1975ee8277d305a134b7bbb80,enabled,100,1,-7.8104767814441685,199.76,0.0,0.01,0.47688412428239374,0.7571045454545454,0.6548931818181818,0.29673181818181815,0.7173480408817032,4.358849048614502,0.04486136363636364,0.02281583471242328,2.0816065177220007,9.655101568390828e-05,0.0227363779505934,50.0,False
projection_result_tables_v1,ppo_high_penalty,PPO high penalty,5,runs\checkpoints\final\ppo_high_penalty_51200_seed5.pt,45d8ccefb072cbd8badc1551770d69a5c5a31c61b936add71224ea5172ff83d4,disabled,100,1,-9.477785118441405,194.53,0.0,0.09,0.6548141123283908,0.716046184185974,0.5763211081497445,0.3274097789386278,0.6137012445038157,4.087174415588379,,,,,,50.0,False
projection_result_tables_v1,ppo_high_penalty,PPO high penalty,5,runs\checkpoints\final\ppo_high_penalty_51200_seed5.pt,45d8ccefb072cbd8badc1551770d69a5c5a31c61b936add71224ea5172ff83d4,enabled,100,1,-9.02962232535426,200.0,0.0,0.0,0.6855760336241815,0.71635,0.577,0.32715000000000005,0.6151903494646721,4.100038528442383,0.0144,0.005299352512698079,1.736909285631796,1.4827707287544214e-05,0.0114419096449584,50.0,False
projection_result_tables_v1,ppo_train_projection,PPO trained with projection,1,runs\checkpoints\final\ppo_train_projection_51200_seed1.pt,3c5949efe582518ed18dd33bd0066b919e2240bf8d1a1675995de14bf291227d,disabled,100,1,-7.675613310548055,34.11,0.06,0.92,-0.029734819999609155,0.6427636207943821,0.4876033498047525,0.30352722717867775,0.4871197102176177,4.063777683064574,,,,,,10.0,True
projection_result_tables_v1,ppo_train_projection,PPO trained with projection,1,runs\checkpoints\final\ppo_train_projection_51200_seed1.pt,3c5949efe582518ed18dd33bd0066b919e2240bf8d1a1675995de14bf291227d,enabled,100,1,7.177515762718084,99.6,0.78,0.05,0.042377088163886995,0.6320020705804672,0.4654429219664212,0.31170778329114657,0.46325201183233233,4.172596454620361,0.4500933653696162,0.27798249819834503,2.21398392709174,0.0008212465173529523,0.0267113505272009,10.0,True
projection_result_tables_v1,ppo_train_projection,PPO trained with projection,2,runs\checkpoints\final\ppo_train_projection_51200_seed2.pt,94a7e01271b6c4fdc2c40ab4df16731f351c85303fbfdd4a66df84cf7df61528,disabled,100,1,-6.516927937734521,36.07,0.12,0.88,-0.018345060685374365,0.6239042648994432,0.4431976365602391,0.3282308121793333,0.456769438661358,3.9133348991330927,,,,,,10.0,True
projection_result_tables_v1,ppo_train_projection,PPO trained with projection,2,runs\checkpoints\final\ppo_train_projection_51200_seed2.pt,94a7e01271b6c4fdc2c40ab4df16731f351c85303fbfdd4a66df84cf7df61528,enabled,100,1,10.326631524868144,83.65,0.96,0.01,0.0679129290423565,0.6062362450156378,0.40209354344377174,0.34441475783740755,0.4276924055093135,3.98816862012548,0.4218672091122494,0.2080144877661133,2.204025282965049,0.0004901254242253194,0.0170594584435751,10.0,True
projection_result_tables_v1,ppo_train_projection,PPO trained with projection,3,runs\checkpoints\final\ppo_train_projection_51200_seed3.pt,8dd06c30b16fafd91d3e679f5262588e83f69345442e3f605e40213d266208ef,disabled,100,1,-4.346376043813331,43.33,0.22,0.77,-0.007504893939127425,0.6062339893746865,0.42619133177324,0.31874926816196053,0.4389047000186346,3.9648637830627873,,,,,,10.0,True
projection_result_tables_v1,ppo_train_projection,PPO trained with projection,3,runs\checkpoints\final\ppo_train_projection_51200_seed3.pt,8dd06c30b16fafd91d3e679f5262588e83f69345442e3f605e40213d266208ef,enabled,100,1,10.700510479880755,77.91,0.97,0.0,0.07759038667795023,0.5985485246042631,0.4130872160228703,0.3222453424783556,0.4249052583436079,4.011375427246094,0.41569907688374547,0.19188999685378635,2.1015161252460453,0.00042330574047988613,0.0187127506829767,10.0,True
projection_result_tables_v1,ppo_train_projection,PPO trained with projection,4,runs\checkpoints\final\ppo_train_projection_51200_seed4.pt,fe5cf72639d7b42227099dba859c4bc05d33760b1ab46464c8237636967b6f16,disabled,100,1,-4.006957952409737,46.21,0.24,0.76,-0.008863467563345984,0.559852245774878,0.3684562150342544,0.3002275266454976,0.3498426661098264,3.62800521598277,,,,,,10.0,True
projection_result_tables_v1,ppo_train_projection,PPO trained with projection,4,runs\checkpoints\final\ppo_train_projection_51200_seed4.pt,fe5cf72639d7b42227099dba859c4bc05d33760b1ab46464c8237636967b6f16,enabled,100,1,11.007263544385115,81.5,0.99,0.0,0.07570826641740717,0.551696559646026,0.35311536419742945,0.307149521810412,0.3390135613745349,3.650325775146485,0.38790480173661573,0.1778281669900924,2.0871571759687453,0.00042825993223419355,0.0200335234055225,10.0,True
projection_result_tables_v1,ppo_train_projection,PPO trained with projection,5,runs\checkpoints\final\ppo_train_projection_51200_seed5.pt,152c446a47682b6accaa1d5d54a6c547bcf0772aac856079d10c709b5dea791d,disabled,100,1,-4.239201065577521,48.72,0.23,0.76,-0.013122360826781374,0.5815183488849792,0.3805255863556896,0.3201158301284918,0.3825350075378013,3.799216747283936,,,,,,10.0,True
projection_result_tables_v1,ppo_train_projection,PPO trained with projection,5,runs\checkpoints\final\ppo_train_projection_51200_seed5.pt,152c446a47682b6accaa1d5d54a6c547bcf0772aac856079d10c709b5dea791d,enabled,100,1,10.809116439083306,79.01,0.98,0.01,0.07328376640690445,0.5730841318890513,0.3719966241021463,0.32203674871637306,0.37433860477879416,3.8723764419555664,0.3940423966558997,0.18256001283171563,2.0839112677041576,0.00044257652903532485,0.0265380666304338,10.0,True
