result_build_schema_version,method,display_name,seed_count,episode_return_delta_enabled_minus_disabled_mean,episode_return_delta_enabled_minus_disabled_std,episode_length_delta_enabled_minus_disabled_mean,episode_length_delta_enabled_minus_disabled_std,success_delta_enabled_minus_disabled_mean,success_delta_enabled_minus_disabled_std,collision_delta_enabled_minus_disabled_mean,collision_delta_enabled_minus_disabled_std,min_obstacle_clearance_delta_enabled_minus_disabled_mean,min_obstacle_clearance_delta_enabled_minus_disabled_std,action_bound_clipping_rate_delta_enabled_minus_disabled_mean,action_bound_clipping_rate_delta_enabled_minus_disabled_std,speed_action_bound_clipping_rate_delta_enabled_minus_disabled_mean,speed_action_bound_clipping_rate_delta_enabled_minus_disabled_std,turn_rate_action_bound_clipping_rate_delta_enabled_minus_disabled_mean,turn_rate_action_bound_clipping_rate_delta_enabled_minus_disabled_std,mean_action_bound_clipping_norm_delta_enabled_minus_disabled_mean,mean_action_bound_clipping_norm_delta_enabled_minus_disabled_std,max_action_bound_clipping_norm_delta_enabled_minus_disabled_mean,max_action_bound_clipping_norm_delta_enabled_minus_disabled_std
projection_result_tables_v1,ppo_baseline,PPO baseline,5,1.1734935846286514,0.6979938337191699,11.664,8.001789174928318,0.026000000000000002,0.03781534080237808,-0.138,0.07328028384224504,0.03910329896634751,0.010533789074406354,0.0024215891310791055,0.003712503296440838,0.002057209950583213,0.0038069109675591636,0.0006703344454555037,0.000637012188087305,0.004255604764369361,0.006963435922847499,0.05152684779953385,0.028736258160425715
projection_result_tables_v1,ppo_high_penalty,PPO high penalty,5,0.7041315021197692,0.276127935181796,9.648,7.406663891388619,0.002,0.00447213595499958,-0.128,0.05805170109479997,0.0389618164543533,0.014745559671098987,0.0021751963511576072,0.004611580656924212,0.002517965848630651,0.004952864681022806,-0.0003009556411995823,0.0003798176146477722,0.005243709279836392,0.00893629424958394,0.02919350550780227,0.0363138304462993
projection_result_tables_v1,ppo_train_projection,PPO trained with projection,5,15.361222812203716,0.8325575264390965,42.645999999999994,14.300651383765704,0.762,0.04549725266430929,-0.8039999999999999,0.060663003552412394,0.08288860794454873,0.006073821928132755,-0.010540987598584744,0.004157084109016144,-0.020047689959107325,0.01275621829287395,0.00734069796794677,0.005550649579098525,-0.017193936141331058,0.008908122385545792,0.25532747226015245,0.08520405851751878
