result_build_schema_version,method,display_name,projection_mode,seed_count,episode_return_mean,episode_return_std,episode_length_mean,episode_length_std,success_rate_mean,success_rate_std,collision_rate_mean,collision_rate_std,min_obstacle_clearance_mean,min_obstacle_clearance_std,action_bound_clipping_rate_mean,action_bound_clipping_rate_std,speed_action_bound_clipping_rate_mean,speed_action_bound_clipping_rate_std,turn_rate_action_bound_clipping_rate_mean,turn_rate_action_bound_clipping_rate_std,action_bound_clipping_norm_mean,action_bound_clipping_norm_std,action_bound_clipping_norm_max_mean,action_bound_clipping_norm_max_std,projection_intervention_rate_mean,projection_intervention_rate_std,projection_correction_norm_mean,projection_correction_norm_std,projection_correction_norm_max_mean,projection_correction_norm_max_std,projection_slack_sum_mean,projection_slack_sum_std,projection_slack_max_mean,projection_slack_max_std
projection_result_tables_v1,ppo_baseline,PPO baseline,disabled,5,-5.0858098609761875,3.996534302062438,176.37000000000003,25.535451826823035,0.152,0.21206131188880256,0.14,0.07176350047203661,0.3753191790218368,0.13095055094395147,0.6475446419503377,0.13149638892237464,0.48863823982152255,0.19647252467472504,0.3087004543855922,0.013601119946352826,0.5233870526286458,0.2693532131616996,3.7652719326877735,0.5556060643201047,,,,,,,,,,
projection_result_tables_v1,ppo_baseline,PPO baseline,enabled,5,-3.9123162763475365,4.564785822363294,188.03400000000002,21.53086807353572,0.178,0.24983994876720575,0.002,0.00447213595499958,0.4144224779881842,0.1263818813485115,0.6499662310814169,0.13250372731112905,0.4906954497721058,0.1977257520271128,0.3093707888310477,0.01392108988727734,0.5276426573930152,0.27097271744061935,3.7647871538364184,0.5548292971156472,0.03367113293143913,0.014147726908424372,0.015369852663598537,0.0078313023349292,1.8983911985156738,0.17491055100913694,5.637339001466561e-05,3.627680219873629e-05,0.016761860815383563,0.00494426180089305
projection_result_tables_v1,ppo_high_penalty,PPO high penalty,disabled,5,-9.363613664347035,0.4476929759718184,190.152,7.516908939185045,0.0,0.0,0.13399999999999998,0.06348228099241551,0.5432295197813278,0.11618940329563383,0.7193536691464589,0.0578150127944207,0.5782357316265715,0.10330464488349221,0.3294135225877637,0.032246494130386966,0.6349066237999066,0.1347241926914206,4.142800192041868,0.34496704806291023,,,,,,,,,,
projection_result_tables_v1,ppo_high_penalty,PPO high penalty,enabled,5,-8.659482162227267,0.6945756585986878,199.8,0.22594247055390496,0.002,0.00447213595499958,0.006,0.00894427190999916,0.5821913362356811,0.10201717366132643,0.7215288654976166,0.05918753967317938,0.5807536974752022,0.10514917819442349,0.3291125669465641,0.031893724804112816,0.6401503330797429,0.13623803242422575,4.130924424299669,0.3159229447085859,0.02752444365791833,0.014989953755207865,0.012494156656043255,0.007982723746986138,1.8548989560107458,0.1872539076270176,4.776375231405106e-05,3.648170647732286e-05,0.0161472885883235,0.005773711392039397
projection_result_tables_v1,ppo_train_projection,PPO trained with projection,disabled,5,-5.357015262016633,1.644296906910303,41.688,6.355739138762697,0.174,0.07987490219086343,0.818,0.0762889244910426,-0.015514120602847662,0.009004747713192715,0.6028544939456738,0.03298361974594689,0.4211948239056351,0.04835940683119665,0.31417013285879225,0.01185000219870804,0.42303430450904755,0.05588845350666065,3.8738396657054315,0.16727587278706543,,,,,,,,,,
projection_result_tables_v1,ppo_train_projection,PPO trained with projection,enabled,5,10.004207550187079,1.5994515542534076,84.33399999999999,8.819905328290092,0.9359999999999999,0.08792041856133304,0.014000000000000002,0.020736441353327723,0.06737448734170108,0.014438628199395264,0.5923135063470891,0.03093301406657379,0.40114713394652773,0.043110940425381335,0.3215108308267389,0.014385347642223928,0.4058403683677166,0.04897770310165392,3.9389685438187967,0.19364565636693354,0.41392136995162526,0.024732292935555875,0.2076550325280105,0.04096956158803849,2.1381187557951473,0.06514307615953889,0.0005211028286655352,0.00016985014502032955,0.0218110299379418,0.004519245325557713
