method,train_seed,training_collision_penalty,training_projection_enabled,checkpoint_sha256,layout_suite_schema_version,layout_suite_id,layout_suite_sha256,layout_suite_path,layout_id,layout_repeat,evaluation_seed,evaluation_collision_penalty,evaluation_policy_mode,max_episode_steps,layout_max_obstacles,layout_agent_radius,layout_goal_radius,projection_mode,policy,checkpoint,episode,seed,episode_return,episode_length,success,collision,terminated,truncated,final_distance_to_goal,min_obstacle_clearance,action_bound_clipping_count,action_bound_clipping_rate,speed_action_bound_clipping_count,speed_action_bound_clipping_rate,turn_rate_action_bound_clipping_count,turn_rate_action_bound_clipping_rate,mean_action_bound_clipping_norm,max_action_bound_clipping_norm,projection_enabled,projection_intervention_count,projection_intervention_rate,mean_projection_correction_norm,max_projection_correction_norm,mean_projection_slack_sum,max_projection_slack,projection_solver_failure_count,projection_lookahead_distance,projection_alpha,projection_slack_penalty,projection_extra_clearance,source_csv,result_build_schema_version
ppo_baseline,2,10.0,False,b739ee92df7f8c5ecbcf3078764cb694532485a0a8395cabcc5b5e283ae77f58,navigation_layout_suite_v1,fixed_training_geometry_v1,c977b0b340e62770327cec65ebed9920cd7ac8d51038c5b6a5bfd8c47ce8625c,evaluation\layouts\fixed_training_geometry.json,fixed_training_geometry,54,10054,10.0,stochastic,200,3,0.1,0.25,disabled,ppo_baseline,runs\checkpoints\final\ppo_baseline_51200_seed2.pt,54,10054,-8.849264624223377,200,False,False,False,True,3.436286587328328,0.8770261454411911,159,0.795,146,0.73,58,0.29,0.8493885700349705,3.146801006902729,False,0,0.0,0.0,0.0,0.0,0.0,0,0.25,2.0,1000.0,0.0,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\evaluation\final\fixed_training_geometry\ppo_baseline\seed2\projection_disabled.csv,projection_result_tables_v1
ppo_baseline,2,10.0,False,b739ee92df7f8c5ecbcf3078764cb694532485a0a8395cabcc5b5e283ae77f58,navigation_layout_suite_v1,fixed_training_geometry_v1,c977b0b340e62770327cec65ebed9920cd7ac8d51038c5b6a5bfd8c47ce8625c,evaluation\layouts\fixed_training_geometry.json,fixed_training_geometry,55,10055,10.0,stochastic,200,3,0.1,0.25,disabled,ppo_baseline,runs\checkpoints\final\ppo_baseline_51200_seed2.pt,55,10055,-9.120873086256244,200,False,False,False,True,3.367549986385804,0.983365155551674,171,0.855,153,0.765,73,0.365,0.943001825029085,3.3371431013816366,False,0,0.0,0.0,0.0,0.0,0.0,0,0.25,2.0,1000.0,0.0,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\evaluation\final\fixed_training_geometry\ppo_baseline\seed2\projection_disabled.csv,projection_result_tables_v1
ppo_baseline,2,10.0,False,b739ee92df7f8c5ecbcf3078764cb694532485a0a8395cabcc5b5e283ae77f58,navigation_layout_suite_v1,fixed_training_geometry_v1,c977b0b340e62770327cec65ebed9920cd7ac8d51038c5b6a5bfd8c47ce8625c,evaluation\layouts\fixed_training_geometry.json,fixed_training_geometry,56,10056,10.0,stochastic,200,3,0.1,0.25,disabled,ppo_baseline,runs\checkpoints\final\ppo_baseline_51200_seed2.pt,56,10056,-6.837913085059576,200,False,False,False,True,2.2340648611063,0.2334685266643423,164,0.82,146,0.73,69,0.345,0.9627799484517412,3.205809593200684,False,0,0.0,0.0,0.0,0.0,0.0,0,0.25,2.0,1000.0,0.0,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\evaluation\final\fixed_training_geometry\ppo_baseline\seed2\projection_disabled.csv,projection_result_tables_v1
ppo_baseline,2,10.0,False,b739ee92df7f8c5ecbcf3078764cb694532485a0a8395cabcc5b5e283ae77f58,navigation_layout_suite_v1,fixed_training_geometry_v1,c977b0b340e62770327cec65ebed9920cd7ac8d51038c5b6a5bfd8c47ce8625c,evaluation\layouts\fixed_training_geometry.json,fixed_training_geometry,57,10057,10.0,stochastic,200,3,0.1,0.25,disabled,ppo_baseline,runs\checkpoints\final\ppo_baseline_51200_seed2.pt,57,10057,-8.144589506668394,200,False,False,False,True,3.2253728233999808,0.8144222842477561,171,0.855,155,0.775,61,0.305,0.8987333991898748,3.020531323676862,False,0,0.0,0.0,0.0,0.0,0.0,0,0.25,2.0,1000.0,0.0,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\evaluation\final\fixed_training_geometry\ppo_baseline\seed2\projection_disabled.csv,projection_result_tables_v1
ppo_baseline,2,10.0,False,b739ee92df7f8c5ecbcf3078764cb694532485a0a8395cabcc5b5e283ae77f58,navigation_layout_suite_v1,fixed_training_geometry_v1,c977b0b340e62770327cec65ebed9920cd7ac8d51038c5b6a5bfd8c47ce8625c,evaluation\layouts\fixed_training_geometry.json,fixed_training_geometry,58,10058,10.0,stochastic,200,3,0.1,0.25,disabled,ppo_baseline,runs\checkpoints\final\ppo_baseline_51200_seed2.pt,58,10058,-9.024306038683685,200,False,False,False,True,3.2752498491339224,0.7598901101674144,169,0.845,159,0.795,71,0.355,0.9585715162097102,4.196866451158287,False,0,0.0,0.0,0.0,0.0,0.0,0,0.25,2.0,1000.0,0.0,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\evaluation\final\fixed_training_geometry\ppo_baseline\seed2\projection_disabled.csv,projection_result_tables_v1
ppo_baseline,2,10.0,False,b739ee92df7f8c5ecbcf3078764cb694532485a0a8395cabcc5b5e283ae77f58,navigation_layout_suite_v1,fixed_training_geometry_v1,c977b0b340e62770327cec65ebed9920cd7ac8d51038c5b6a5bfd8c47ce8625c,evaluation\layouts\fixed_training_geometry.json,fixed_training_geometry,59,10059,10.0,stochastic,200,3,0.1,0.25,disabled,ppo_baseline,runs\checkpoints\final\ppo_baseline_51200_seed2.pt,59,10059,-7.485860440666096,200,False,False,False,True,2.8413165569660097,0.2853092543376453,169,0.845,162,0.81,42,0.21,0.9650848626652524,3.432264652404662,False,0,0.0,0.0,0.0,0.0,0.0,0,0.25,2.0,1000.0,0.0,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\evaluation\final\fixed_training_geometry\ppo_baseline\seed2\projection_disabled.csv,projection_result_tables_v1
ppo_baseline,2,10.0,False,b739ee92df7f8c5ecbcf3078764cb694532485a0a8395cabcc5b5e283ae77f58,navigation_layout_suite_v1,fixed_training_geometry_v1,c977b0b340e62770327cec65ebed9920cd7ac8d51038c5b6a5bfd8c47ce8625c,evaluation\layouts\fixed_training_geometry.json,fixed_training_geometry,60,10060,10.0,stochastic,200,3,0.1,0.25,disabled,ppo_baseline,runs\checkpoints\final\ppo_baseline_51200_seed2.pt,60,10060,-8.690048106901255,200,False,False,False,True,3.4184563962796872,0.7245469576410201,166,0.83,157,0.785,56,0.28,0.9458649714308486,3.358770567545092,False,0,0.0,0.0,0.0,0.0,0.0,0,0.25,2.0,1000.0,0.0,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\evaluation\final\fixed_training_geometry\ppo_baseline\seed2\projection_disabled.csv,projection_result_tables_v1
ppo_baseline,2,10.0,False,b739ee92df7f8c5ecbcf3078764cb694532485a0a8395cabcc5b5e283ae77f58,navigation_layout_suite_v1,fixed_training_geometry_v1,c977b0b340e62770327cec65ebed9920cd7ac8d51038c5b6a5bfd8c47ce8625c,evaluation\layouts\fixed_training_geometry.json,fixed_training_geometry,61,10061,10.0,stochastic,200,3,0.1,0.25,disabled,ppo_baseline,runs\checkpoints\final\ppo_baseline_51200_seed2.pt,61,10061,-10.476872697332972,200,False,False,False,True,4.245575516819478,0.9919439452658448,165,0.825,152,0.76,57,0.285,0.9646804049745896,3.434840202331543,False,0,0.0,0.0,0.0,0.0,0.0,0,0.25,2.0,1000.0,0.0,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\evaluation\final\fixed_training_geometry\ppo_baseline\seed2\projection_disabled.csv,projection_result_tables_v1
ppo_baseline,2,10.0,False,b739ee92df7f8c5ecbcf3078764cb694532485a0a8395cabcc5b5e283ae77f58,navigation_layout_suite_v1,fixed_training_geometry_v1,c977b0b340e62770327cec65ebed9920cd7ac8d51038c5b6a5bfd8c47ce8625c,evaluation\layouts\fixed_training_geometry.json,fixed_training_geometry,62,10062,10.0,stochastic,200,3,0.1,0.25,disabled,ppo_baseline,runs\checkpoints\final\ppo_baseline_51200_seed2.pt,62,10062,-6.368926628719944,200,False,False,False,True,2.368844892105738,0.2241753908767753,166,0.83,146,0.73,48,0.24,0.9066406910268768,3.286355972290039,False,0,0.0,0.0,0.0,0.0,0.0,0,0.25,2.0,1000.0,0.0,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\evaluation\final\fixed_training_geometry\ppo_baseline\seed2\projection_disabled.csv,projection_result_tables_v1
ppo_baseline,2,10.0,False,b739ee92df7f8c5ecbcf3078764cb694532485a0a8395cabcc5b5e283ae77f58,navigation_layout_suite_v1,fixed_training_geometry_v1,c977b0b340e62770327cec65ebed9920cd7ac8d51038c5b6a5bfd8c47ce8625c,evaluation\layouts\fixed_training_geometry.json,fixed_training_geometry,63,10063,10.0,stochastic,200,3,0.1,0.25,disabled,ppo_baseline,runs\checkpoints\final\ppo_baseline_51200_seed2.pt,63,10063,-7.679637430716287,200,False,False,False,True,2.8112684056126525,0.6406375941685661,162,0.81,143,0.715,59,0.295,0.9914925928304994,3.9466748237609854,False,0,0.0,0.0,0.0,0.0,0.0,0,0.25,2.0,1000.0,0.0,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\evaluation\final\fixed_training_geometry\ppo_baseline\seed2\projection_disabled.csv,projection_result_tables_v1
ppo_baseline,2,10.0,False,b739ee92df7f8c5ecbcf3078764cb694532485a0a8395cabcc5b5e283ae77f58,navigation_layout_suite_v1,fixed_training_geometry_v1,c977b0b340e62770327cec65ebed9920cd7ac8d51038c5b6a5bfd8c47ce8625c,evaluation\layouts\fixed_training_geometry.json,fixed_training_geometry,64,10064,10.0,stochastic,200,3,0.1,0.25,disabled,ppo_baseline,runs\checkpoints\final\ppo_baseline_51200_seed2.pt,64,10064,-8.287024777834267,200,False,False,False,True,2.982348902434731,0.4035006584200775,172,0.86,153,0.765,70,0.35,0.8759072496863477,3.022526264190674,False,0,0.0,0.0,0.0,0.0,0.0,0,0.25,2.0,1000.0,0.0,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\evaluation\final\fixed_training_geometry\ppo_baseline\seed2\projection_disabled.csv,projection_result_tables_v1
ppo_baseline,2,10.0,False,b739ee92df7f8c5ecbcf3078764cb694532485a0a8395cabcc5b5e283ae77f58,navigation_layout_suite_v1,fixed_training_geometry_v1,c977b0b340e62770327cec65ebed9920cd7ac8d51038c5b6a5bfd8c47ce8625c,evaluation\layouts\fixed_training_geometry.json,fixed_training_geometry,65,10065,10.0,stochastic,200,3,0.1,0.25,disabled,ppo_baseline,runs\checkpoints\final\ppo_baseline_51200_seed2.pt,65,10065,-8.568351727032383,200,False,False,False,True,3.254680515510936,0.9273206889359612,169,0.845,155,0.775,61,0.305,0.996141383153552,3.189161777496338,False,0,0.0,0.0,0.0,0.0,0.0,0,0.25,2.0,1000.0,0.0,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\evaluation\final\fixed_training_geometry\ppo_baseline\seed2\projection_disabled.csv,projection_result_tables_v1
ppo_baseline,2,10.0,False,b739ee92df7f8c5ecbcf3078764cb694532485a0a8395cabcc5b5e283ae77f58,navigation_layout_suite_v1,fixed_training_geometry_v1,c977b0b340e62770327cec65ebed9920cd7ac8d51038c5b6a5bfd8c47ce8625c,evaluation\layouts\fixed_training_geometry.json,fixed_training_geometry,66,10066,10.0,stochastic,200,3,0.1,0.25,disabled,ppo_baseline,runs\checkpoints\final\ppo_baseline_51200_seed2.pt,66,10066,-8.870194426996376,200,False,False,False,True,3.3433664285689506,0.8913511693235799,175,0.875,159,0.795,65,0.325,1.0013090361773385,3.584074885188405,False,0,0.0,0.0,0.0,0.0,0.0,0,0.25,2.0,1000.0,0.0,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\evaluation\final\fixed_training_geometry\ppo_baseline\seed2\projection_disabled.csv,projection_result_tables_v1
ppo_baseline,2,10.0,False,b739ee92df7f8c5ecbcf3078764cb694532485a0a8395cabcc5b5e283ae77f58,navigation_layout_suite_v1,fixed_training_geometry_v1,c977b0b340e62770327cec65ebed9920cd7ac8d51038c5b6a5bfd8c47ce8625c,evaluation\layouts\fixed_training_geometry.json,fixed_training_geometry,67,10067,10.0,stochastic,200,3,0.1,0.25,disabled,ppo_baseline,runs\checkpoints\final\ppo_baseline_51200_seed2.pt,67,10067,-8.292612774484788,200,False,False,False,True,3.000104267712495,0.4249548339012079,169,0.845,151,0.755,71,0.355,0.922345240206948,3.1255218245271137,False,0,0.0,0.0,0.0,0.0,0.0,0,0.25,2.0,1000.0,0.0,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\evaluation\final\fixed_training_geometry\ppo_baseline\seed2\projection_disabled.csv,projection_result_tables_v1
ppo_baseline,2,10.0,False,b739ee92df7f8c5ecbcf3078764cb694532485a0a8395cabcc5b5e283ae77f58,navigation_layout_suite_v1,fixed_training_geometry_v1,c977b0b340e62770327cec65ebed9920cd7ac8d51038c5b6a5bfd8c47ce8625c,evaluation\layouts\fixed_training_geometry.json,fixed_training_geometry,68,10068,10.0,stochastic,200,3,0.1,0.25,disabled,ppo_baseline,runs\checkpoints\final\ppo_baseline_51200_seed2.pt,68,10068,-7.823871534931697,200,False,False,False,True,2.80355612106578,0.0151544830333327,176,0.88,150,0.75,65,0.325,0.9857910666906512,3.647713901738947,False,0,0.0,0.0,0.0,0.0,0.0,0,0.25,2.0,1000.0,0.0,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\evaluation\final\fixed_training_geometry\ppo_baseline\seed2\projection_disabled.csv,projection_result_tables_v1
ppo_baseline,2,10.0,False,b739ee92df7f8c5ecbcf3078764cb694532485a0a8395cabcc5b5e283ae77f58,navigation_layout_suite_v1,fixed_training_geometry_v1,c977b0b340e62770327cec65ebed9920cd7ac8d51038c5b6a5bfd8c47ce8625c,evaluation\layouts\fixed_training_geometry.json,fixed_training_geometry,69,10069,10.0,stochastic,200,3,0.1,0.25,disabled,ppo_baseline,runs\checkpoints\final\ppo_baseline_51200_seed2.pt,69,10069,-10.432342900768838,200,False,False,False,True,4.170492342673416,1.1078237242106326,167,0.835,150,0.75,65,0.325,0.936235375749671,3.9439916680599367,False,0,0.0,0.0,0.0,0.0,0.0,0,0.25,2.0,1000.0,0.0,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\evaluation\final\fixed_training_geometry\ppo_baseline\seed2\projection_disabled.csv,projection_result_tables_v1
ppo_baseline,2,10.0,False,b739ee92df7f8c5ecbcf3078764cb694532485a0a8395cabcc5b5e283ae77f58,navigation_layout_suite_v1,fixed_training_geometry_v1,c977b0b340e62770327cec65ebed9920cd7ac8d51038c5b6a5bfd8c47ce8625c,evaluation\layouts\fixed_training_geometry.json,fixed_training_geometry,70,10070,10.0,stochastic,200,3,0.1,0.25,disabled,ppo_baseline,runs\checkpoints\final\ppo_baseline_51200_seed2.pt,70,10070,-9.5786253238638,200,False,False,False,True,3.7360930210231937,0.9647627391614184,174,0.87,162,0.81,58,0.29,0.9863683870577044,3.126982368673538,False,0,0.0,0.0,0.0,0.0,0.0,0,0.25,2.0,1000.0,0.0,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\evaluation\final\fixed_training_geometry\ppo_baseline\seed2\projection_disabled.csv,projection_result_tables_v1
ppo_baseline,2,10.0,False,b739ee92df7f8c5ecbcf3078764cb694532485a0a8395cabcc5b5e283ae77f58,navigation_layout_suite_v1,fixed_training_geometry_v1,c977b0b340e62770327cec65ebed9920cd7ac8d51038c5b6a5bfd8c47ce8625c,evaluation\layouts\fixed_training_geometry.json,fixed_training_geometry,71,10071,10.0,stochastic,200,3,0.1,0.25,disabled,ppo_baseline,runs\checkpoints\final\ppo_baseline_51200_seed2.pt,71,10071,-8.407944601103932,200,False,False,False,True,3.181643075561522,0.7038858305634984,171,0.855,155,0.775,64,0.32,0.9925445091520986,3.3647280789566603,False,0,0.0,0.0,0.0,0.0,0.0,0,0.25,2.0,1000.0,0.0,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\evaluation\final\fixed_training_geometry\ppo_baseline\seed2\projection_disabled.csv,projection_result_tables_v1
ppo_baseline,2,10.0,False,b739ee92df7f8c5ecbcf3078764cb694532485a0a8395cabcc5b5e283ae77f58,navigation_layout_suite_v1,fixed_training_geometry_v1,c977b0b340e62770327cec65ebed9920cd7ac8d51038c5b6a5bfd8c47ce8625c,evaluation\layouts\fixed_training_geometry.json,fixed_training_geometry,72,10072,10.0,stochastic,200,3,0.1,0.25,disabled,ppo_baseline,runs\checkpoints\final\ppo_baseline_51200_seed2.pt,72,10072,-7.787247273335505,200,False,False,False,True,2.9975001222752105,0.5285056260813193,171,0.855,158,0.79,58,0.29,0.9762225619414824,3.361656197888197,False,0,0.0,0.0,0.0,0.0,0.0,0,0.25,2.0,1000.0,0.0,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\evaluation\final\fixed_training_geometry\ppo_baseline\seed2\projection_disabled.csv,projection_result_tables_v1
ppo_baseline,2,10.0,False,b739ee92df7f8c5ecbcf3078764cb694532485a0a8395cabcc5b5e283ae77f58,navigation_layout_suite_v1,fixed_training_geometry_v1,c977b0b340e62770327cec65ebed9920cd7ac8d51038c5b6a5bfd8c47ce8625c,evaluation\layouts\fixed_training_geometry.json,fixed_training_geometry,73,10073,10.0,stochastic,200,3,0.1,0.25,disabled,ppo_baseline,runs\checkpoints\final\ppo_baseline_51200_seed2.pt,73,10073,-8.342479665179653,200,False,False,False,True,3.2092934531711617,0.9617504947023446,159,0.795,148,0.74,51,0.255,0.9011331644517948,4.434350967407227,False,0,0.0,0.0,0.0,0.0,0.0,0,0.25,2.0,1000.0,0.0,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\evaluation\final\fixed_training_geometry\ppo_baseline\seed2\projection_disabled.csv,projection_result_tables_v1
ppo_baseline,2,10.0,False,b739ee92df7f8c5ecbcf3078764cb694532485a0a8395cabcc5b5e283ae77f58,navigation_layout_suite_v1,fixed_training_geometry_v1,c977b0b340e62770327cec65ebed9920cd7ac8d51038c5b6a5bfd8c47ce8625c,evaluation\layouts\fixed_training_geometry.json,fixed_training_geometry,74,10074,10.0,stochastic,200,3,0.1,0.25,disabled,ppo_baseline,runs\checkpoints\final\ppo_baseline_51200_seed2.pt,74,10074,-7.38682721323551,200,False,False,False,True,2.833372578226645,0.0540390657215783,165,0.825,147,0.735,58,0.29,0.966615708210773,4.36147928237915,False,0,0.0,0.0,0.0,0.0,0.0,0,0.25,2.0,1000.0,0.0,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\evaluation\final\fixed_training_geometry\ppo_baseline\seed2\projection_disabled.csv,projection_result_tables_v1
ppo_baseline,2,10.0,False,b739ee92df7f8c5ecbcf3078764cb694532485a0a8395cabcc5b5e283ae77f58,navigation_layout_suite_v1,fixed_training_geometry_v1,c977b0b340e62770327cec65ebed9920cd7ac8d51038c5b6a5bfd8c47ce8625c,evaluation\layouts\fixed_training_geometry.json,fixed_training_geometry,75,10075,10.0,stochastic,200,3,0.1,0.25,disabled,ppo_baseline,runs\checkpoints\final\ppo_baseline_51200_seed2.pt,75,10075,-8.175882401529698,200,False,False,False,True,3.0320040469311103,0.3363477159838972,172,0.86,155,0.775,66,0.33,1.031876788032268,3.498626786604115,False,0,0.0,0.0,0.0,0.0,0.0,0,0.25,2.0,1000.0,0.0,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\evaluation\final\fixed_training_geometry\ppo_baseline\seed2\projection_disabled.csv,projection_result_tables_v1
ppo_baseline,2,10.0,False,b739ee92df7f8c5ecbcf3078764cb694532485a0a8395cabcc5b5e283ae77f58,navigation_layout_suite_v1,fixed_training_geometry_v1,c977b0b340e62770327cec65ebed9920cd7ac8d51038c5b6a5bfd8c47ce8625c,evaluation\layouts\fixed_training_geometry.json,fixed_training_geometry,76,10076,10.0,stochastic,200,3,0.1,0.25,disabled,ppo_baseline,runs\checkpoints\final\ppo_baseline_51200_seed2.pt,76,10076,-9.354002964577838,200,False,False,False,True,3.703153744741672,0.9632054637755026,169,0.845,156,0.78,60,0.3,0.924274588747186,3.6083868481638586,False,0,0.0,0.0,0.0,0.0,0.0,0,0.25,2.0,1000.0,0.0,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\evaluation\final\fixed_training_geometry\ppo_baseline\seed2\projection_disabled.csv,projection_result_tables_v1
ppo_baseline,2,10.0,False,b739ee92df7f8c5ecbcf3078764cb694532485a0a8395cabcc5b5e283ae77f58,navigation_layout_suite_v1,fixed_training_geometry_v1,c977b0b340e62770327cec65ebed9920cd7ac8d51038c5b6a5bfd8c47ce8625c,evaluation\layouts\fixed_training_geometry.json,fixed_training_geometry,77,10077,10.0,stochastic,200,3,0.1,0.25,disabled,ppo_baseline,runs\checkpoints\final\ppo_baseline_51200_seed2.pt,77,10077,-8.75551954967159,200,False,False,False,True,3.4331239382037047,0.689443942681898,178,0.89,162,0.81,53,0.265,1.0840502262472058,3.691224358428108,False,0,0.0,0.0,0.0,0.0,0.0,0,0.25,2.0,1000.0,0.0,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\evaluation\final\fixed_training_geometry\ppo_baseline\seed2\projection_disabled.csv,projection_result_tables_v1
ppo_baseline,2,10.0,False,b739ee92df7f8c5ecbcf3078764cb694532485a0a8395cabcc5b5e283ae77f58,navigation_layout_suite_v1,fixed_training_geometry_v1,c977b0b340e62770327cec65ebed9920cd7ac8d51038c5b6a5bfd8c47ce8625c,evaluation\layouts\fixed_training_geometry.json,fixed_training_geometry,78,10078,10.0,stochastic,200,3,0.1,0.25,disabled,ppo_baseline,runs\checkpoints\final\ppo_baseline_51200_seed2.pt,78,10078,-7.113385726765125,200,False,False,False,True,2.6590812521211853,0.1435340191938952,160,0.8,149,0.745,57,0.285,0.910501614475686,3.548593521118164,False,0,0.0,0.0,0.0,0.0,0.0,0,0.25,2.0,1000.0,0.0,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\evaluation\final\fixed_training_geometry\ppo_baseline\seed2\projection_disabled.csv,projection_result_tables_v1
ppo_baseline,2,10.0,False,b739ee92df7f8c5ecbcf3078764cb694532485a0a8395cabcc5b5e283ae77f58,navigation_layout_suite_v1,fixed_training_geometry_v1,c977b0b340e62770327cec65ebed9920cd7ac8d51038c5b6a5bfd8c47ce8625c,evaluation\layouts\fixed_training_geometry.json,fixed_training_geometry,79,10079,10.0,stochastic,200,3,0.1,0.25,disabled,ppo_baseline,runs\checkpoints\final\ppo_baseline_51200_seed2.pt,79,10079,-7.31908391002973,200,False,False,False,True,2.8822673811749624,0.4255385303438358,163,0.815,154,0.77,43,0.215,0.8540924991107185,3.630327701568604,False,0,0.0,0.0,0.0,0.0,0.0,0,0.25,2.0,1000.0,0.0,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\evaluation\final\fixed_training_geometry\ppo_baseline\seed2\projection_disabled.csv,projection_result_tables_v1
ppo_baseline,2,10.0,False,b739ee92df7f8c5ecbcf3078764cb694532485a0a8395cabcc5b5e283ae77f58,navigation_layout_suite_v1,fixed_training_geometry_v1,c977b0b340e62770327cec65ebed9920cd7ac8d51038c5b6a5bfd8c47ce8625c,evaluation\layouts\fixed_training_geometry.json,fixed_training_geometry,80,10080,10.0,stochastic,200,3,0.1,0.25,disabled,ppo_baseline,runs\checkpoints\final\ppo_baseline_51200_seed2.pt,80,10080,-14.197507173415676,179,False,True,True,False,2.862774626791592,-0.0017071345412439,145,0.8100558659217877,134,0.7486033519553073,47,0.2625698324022346,0.8281728435172869,2.8474881649017334,False,0,0.0,0.0,0.0,0.0,0.0,0,0.25,2.0,1000.0,0.0,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\evaluation\final\fixed_training_geometry\ppo_baseline\seed2\projection_disabled.csv,projection_result_tables_v1
ppo_baseline,2,10.0,False,b739ee92df7f8c5ecbcf3078764cb694532485a0a8395cabcc5b5e283ae77f58,navigation_layout_suite_v1,fixed_training_geometry_v1,c977b0b340e62770327cec65ebed9920cd7ac8d51038c5b6a5bfd8c47ce8625c,evaluation\layouts\fixed_training_geometry.json,fixed_training_geometry,81,10081,10.0,stochastic,200,3,0.1,0.25,disabled,ppo_baseline,runs\checkpoints\final\ppo_baseline_51200_seed2.pt,81,10081,-8.292316791110183,200,False,False,False,True,3.21085704924249,0.8467965894311381,174,0.87,161,0.805,56,0.28,0.9880261051122032,4.07000207901001,False,0,0.0,0.0,0.0,0.0,0.0,0,0.25,2.0,1000.0,0.0,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\evaluation\final\fixed_training_geometry\ppo_baseline\seed2\projection_disabled.csv,projection_result_tables_v1
ppo_baseline,2,10.0,False,b739ee92df7f8c5ecbcf3078764cb694532485a0a8395cabcc5b5e283ae77f58,navigation_layout_suite_v1,fixed_training_geometry_v1,c977b0b340e62770327cec65ebed9920cd7ac8d51038c5b6a5bfd8c47ce8625c,evaluation\layouts\fixed_training_geometry.json,fixed_training_geometry,82,10082,10.0,stochastic,200,3,0.1,0.25,disabled,ppo_baseline,runs\checkpoints\final\ppo_baseline_51200_seed2.pt,82,10082,-9.596188342389098,200,False,False,False,True,3.9010022661160457,1.1039203595726303,164,0.82,152,0.76,57,0.285,0.9312194813220422,3.264581276067713,False,0,0.0,0.0,0.0,0.0,0.0,0,0.25,2.0,1000.0,0.0,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\evaluation\final\fixed_training_geometry\ppo_baseline\seed2\projection_disabled.csv,projection_result_tables_v1
ppo_baseline,2,10.0,False,b739ee92df7f8c5ecbcf3078764cb694532485a0a8395cabcc5b5e283ae77f58,navigation_layout_suite_v1,fixed_training_geometry_v1,c977b0b340e62770327cec65ebed9920cd7ac8d51038c5b6a5bfd8c47ce8625c,evaluation\layouts\fixed_training_geometry.json,fixed_training_geometry,83,10083,10.0,stochastic,200,3,0.1,0.25,disabled,ppo_baseline,runs\checkpoints\final\ppo_baseline_51200_seed2.pt,83,10083,-7.942367365095497,200,False,False,False,True,2.860557245263779,0.4013232758061585,171,0.855,160,0.8,58,0.29,1.0097350631215083,3.1749801635742188,False,0,0.0,0.0,0.0,0.0,0.0,0,0.25,2.0,1000.0,0.0,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\evaluation\final\fixed_training_geometry\ppo_baseline\seed2\projection_disabled.csv,projection_result_tables_v1
ppo_baseline,2,10.0,False,b739ee92df7f8c5ecbcf3078764cb694532485a0a8395cabcc5b5e283ae77f58,navigation_layout_suite_v1,fixed_training_geometry_v1,c977b0b340e62770327cec65ebed9920cd7ac8d51038c5b6a5bfd8c47ce8625c,evaluation\layouts\fixed_training_geometry.json,fixed_training_geometry,84,10084,10.0,stochastic,200,3,0.1,0.25,disabled,ppo_baseline,runs\checkpoints\final\ppo_baseline_51200_seed2.pt,84,10084,-8.146103872270297,200,False,False,False,True,2.797936474433797,0.6871556461075407,169,0.845,148,0.74,78,0.39,0.972558013318886,3.873197555541992,False,0,0.0,0.0,0.0,0.0,0.0,0,0.25,2.0,1000.0,0.0,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\evaluation\final\fixed_training_geometry\ppo_baseline\seed2\projection_disabled.csv,projection_result_tables_v1
