result_build_schema_version,method,display_name,projection_mode,seed_count,episode_return_mean,episode_return_std,episode_length_mean,episode_length_std,success_rate_mean,success_rate_std,collision_rate_mean,collision_rate_std,min_obstacle_clearance_mean,min_obstacle_clearance_std,action_bound_clipping_rate_mean,action_bound_clipping_rate_std,speed_action_bound_clipping_rate_mean,speed_action_bound_clipping_rate_std,turn_rate_action_bound_clipping_rate_mean,turn_rate_action_bound_clipping_rate_std,action_bound_clipping_norm_mean,action_bound_clipping_norm_std,action_bound_clipping_norm_max_mean,action_bound_clipping_norm_max_std,projection_intervention_rate_mean,projection_intervention_rate_std,projection_correction_norm_mean,projection_correction_norm_std,projection_correction_norm_max_mean,projection_correction_norm_max_std,projection_slack_sum_mean,projection_slack_sum_std,projection_slack_max_mean,projection_slack_max_std
projection_result_tables_v1,ppo_baseline,PPO baseline,disabled,5,-3.2428756778483008,2.762430597785301,184.34166666666664,31.140340931552654,0.075,0.16770509831248423,0.05,0.09033118078616166,0.7396683889813307,0.36837958533607656,0.246,0.43301248638815903,0.246,0.43301248638815903,0.0,0.0,0.0848847477386395,0.1658884581614144,0.2305626392364502,0.33128424989771493,,,,,,,,,,
projection_result_tables_v1,ppo_baseline,PPO baseline,enabled,5,-3.1735254134189432,2.8299597632010833,188.38333333333333,25.97565633862256,0.075,0.16770509831248423,0.03333333333333333,0.07453559924999299,0.7431146520201015,0.36359374337669165,0.246,0.43301248638815903,0.246,0.43301248638815903,0.0,0.0,0.0848847477386395,0.1658884581614144,0.2305626392364502,0.33128424989771493,0.031082632447431806,0.0662900874817737,0.013621666790804158,0.02987567272510414,0.17672670308577895,0.26002291065198857,2.8499522728266874e-05,6.238883069082705e-05,0.00072533136956358,0.0011469966141760355
projection_result_tables_v1,ppo_high_penalty,PPO high penalty,disabled,5,-5.80115477473622,0.24325051757380287,198.11666666666667,4.2112613576246,0.0,0.0,0.016666666666666666,0.037267799624996496,0.8601828596680775,0.2691316707570111,0.3348333333333333,0.3308314113609159,0.3348333333333333,0.3308314113609159,0.0,0.0,0.057787026693423574,0.0692961489309936,0.26596777439117425,0.25560283280230744,,,,,,,,,,
projection_result_tables_v1,ppo_high_penalty,PPO high penalty,enabled,5,-5.721828187290766,0.22504304986571036,200.0,0.0,0.0,0.0,0.0,0.0,0.8613844894373571,0.2673991859687076,0.3348333333333333,0.3308314113609159,0.3348333333333333,0.3308314113609159,0.0,0.0,0.057787026693423574,0.0692961489309936,0.26596777439117425,0.25560283280230744,0.003333333333333333,0.006776439986371081,0.00042812514899934103,0.0009440742858746556,0.05663590485217997,0.11193728790852911,7.26910769205101e-07,1.608040734003518e-06,0.00011187915373863458,0.0002307838818829729
projection_result_tables_v1,ppo_train_projection,PPO trained with projection,disabled,5,-2.9798664055209514,0.7347294660644912,45.35,7.602916563910048,0.275,0.03726779962499649,0.6333333333333333,0.03486083443891978,0.055016214241430675,0.01601369617605187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
projection_result_tables_v1,ppo_train_projection,PPO trained with projection,enabled,5,0.5078130539104595,0.8774296894648691,135.78333333333333,11.570263909887466,0.33333333333333337,0.04166666666666666,0.125,0.06588078458684124,0.1541399245869262,0.00987789396232166,0.022125000000000002,0.04947300400218286,0.022125000000000002,0.04947300400218286,0.0,0.0,0.00020930120348930246,0.00046801171877459643,0.004201006889343261,0.009393736978516469,0.5670055872477888,0.01680466183706748,0.40024180218272215,0.029978890562574658,0.9063445906268346,0.10981283079954238,0.0006608783373347313,4.9817937878448875e-05,0.0037668441413053998,0.000538720851643607
